name,rate,priority,class_type,zip_postal_code,status
MO - (BLOOMFIELD),7.4125,0,zip-postal-code,63825,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63826,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63827,active
MO - (CANALOU),6.225,0,zip-postal-code,63828,active
MO - (ARBYRD),7.9125,0,zip-postal-code,63829,active
MO - (CARUTHERSVILLE PUBLIC LIBRARY DISTRICT SP),9.725,0,zip-postal-code,63830,active
MO - (STODDARD CO ESD SP),6.4125,0,zip-postal-code,63833,active
MO - (CHARLESTON),7.975,0,zip-postal-code,63834,active
MO - (CLARKTON),7.9125,0,zip-postal-code,63837,active
MO - (COOTER),7.225,0,zip-postal-code,63839,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63840,active
MO - (DEXTER),8.2875,0,zip-postal-code,63841,active
MO - (EAST PRAIRIE),8.475,0,zip-postal-code,63845,active
MO - (ESSEX),7.4125,0,zip-postal-code,63846,active
MO - (DUNKLIN),5.9125,0,zip-postal-code,63847,active
MO - (GIDEON),7.225,0,zip-postal-code,63848,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63849,active
MO - (STODDARD CO ESD SP),6.4125,0,zip-postal-code,63850,active
MO - (HAYTI),9.975,0,zip-postal-code,63851,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63852,active
MO - (HOLLAND),7.225,0,zip-postal-code,63853,active
MO - (PEMISCOT),7.225,0,zip-postal-code,63855,active
MO - (KENNETT),9.1625,0,zip-postal-code,63857,active
MO - (KEWANEE),6.225,0,zip-postal-code,63860,active
MO - (LILBOURN),7.225,0,zip-postal-code,63862,active
MO - (MALDEN),8.1625,0,zip-postal-code,63863,active
MO - (MARSTON),9.225,0,zip-postal-code,63866,active
MO - (MATTHEWS),9.225,0,zip-postal-code,63867,active
MO - (MOREHOUSE),8.225,0,zip-postal-code,63868,active
MO - (NEW MADRID),8.725,0,zip-postal-code,63869,active
MO - (PARMA),8.225,0,zip-postal-code,63870,active
MO - (MARSTON),9.225,0,zip-postal-code,63873,active
MO - (RISCO),7.225,0,zip-postal-code,63874,active
MO - (RIVES),5.9125,0,zip-postal-code,63875,active
MO - (SENATH),7.9125,0,zip-postal-code,63876,active
MO - (STEELE),9.725,0,zip-postal-code,63877,active
MO - (TALLAPOOSA),6.225,0,zip-postal-code,63878,active
MO - (WARDELL),8.475,0,zip-postal-code,63879,active
MO - (DUNKLIN),5.9125,0,zip-postal-code,63880,active
MO - (MISSISSIPPI),5.975,0,zip-postal-code,63881,active
MO - (WYATT),6.975,0,zip-postal-code,63882,active
MO - (POPLAR BLUFF KELLY TOWN PLAZA CID SP),8.975,0,zip-postal-code,63901,active
MO - (POPLAR BLUFF),7.975,0,zip-postal-code,63902,active
MO - (RIPLEY),5.725,0,zip-postal-code,63931,active
MO - (BUTLER),5.475,0,zip-postal-code,63932,active
MO - (CAMPBELL),8.1625,0,zip-postal-code,63933,active
MO - (WAYNE),5.975,0,zip-postal-code,63934,active
MO - (DONIPHAN),7.725,0,zip-postal-code,63935,active
MO - (DUDLEY),7.4125,0,zip-postal-code,63936,active
MO - (ELLSINORE HERREN AVENUE CID SP),8.225,0,zip-postal-code,63937,active
MO - (RIPLEY),5.725,0,zip-postal-code,63939,active
MO - (FISK),6.975,0,zip-postal-code,63940,active
MO - (OREGON),6.225,0,zip-postal-code,63941,active
MO - (DONIPHAN),7.725,0,zip-postal-code,63942,active
MO - (GRANDIN),7.225,0,zip-postal-code,63943,active
MO - (GREENVILLE),8.975,0,zip-postal-code,63944,active
MO - (BUTLER),5.475,0,zip-postal-code,63945,active
MO - (WAYNE),5.975,0,zip-postal-code,63950,active
MO - (WAYNE),5.975,0,zip-postal-code,63951,active
MO - (MILL SPRING),6.975,0,zip-postal-code,63952,active
MO - (NAYLOR),7.225,0,zip-postal-code,63953,active
MO - (BUTLER COUNTY SOUTH HIGHWAY 67 CID SP),6.475,0,zip-postal-code,63954,active
MO - (RIPLEY),5.225,0,zip-postal-code,63955,active
MO - (WAYNE),5.975,0,zip-postal-code,63956,active
MO - (PIEDMONT),8.475,0,zip-postal-code,63957,active
MO - (PUXICO),7.6625,0,zip-postal-code,63960,active
MO - (QULIN),6.975,0,zip-postal-code,63961,active
MO - (BUTLER),5.475,0,zip-postal-code,63962,active
MO - (MADISON),6.725,0,zip-postal-code,63964,active
MO - (VAN BUREN BLACK MOUNTAIN CID SP),8.725,0,zip-postal-code,63965,active
MO - (WAYNE),5.975,0,zip-postal-code,63966,active
MO - (WILLIAMSVILLE),7.475,0,zip-postal-code,63967,active
MO - (BLACKBURN),7.35,0,zip-postal-code,64001,active
MO - (LEES SUMMIT SUM FAIR SP),8.85,0,zip-postal-code,64002,active
MO - (OAK GROVE),8.85,0,zip-postal-code,64011,active
MO - (BELTON Y BELTON TWO CID SP),10.1,0,zip-postal-code,64012,active
MO - (BLUE SPRINGS),8.6,0,zip-postal-code,64013,active
MO - (BLUE SPRINGS FALL CREEK CID SP),9.6,0,zip-postal-code,64014,active
MO - (BLUE SPRINGS SUNSET PLAZA CID),9.6,0,zip-postal-code,64015,active
MO - (GRAIN VALLEY),8.6,0,zip-postal-code,64016,active
MO - (RAY CO ORRICK FIRE DIS SP),7.725,0,zip-postal-code,64017,active
MO - (PLATTE),5.6,0,zip-postal-code,64018,active
MO - (CENTERVIEW),8.1,0,zip-postal-code,64019,active
MO - (CONCORDIA),8.35,0,zip-postal-code,64020,active
MO - (CORDER),7.35,0,zip-postal-code,64021,active
MO - (DOVER),6.85,0,zip-postal-code,64022,active
MO - (EXCELSIOR SPRINGS),10.725,0,zip-postal-code,64024,active
MO - (PLATTE),5.6,0,zip-postal-code,64028,active
MO - (GRAIN VALLEY),9.6,0,zip-postal-code,64029,active
MO - (GRANDVIEW),9.6,0,zip-postal-code,64030,active
MO - (LAKE LOTAWANA CID SP),9.6,0,zip-postal-code,64034,active
MO - (HARDIN),8.225,0,zip-postal-code,64035,active
MO - (HENRIETTA),9.225,0,zip-postal-code,64036,active
MO - (HIGGINSVILLE),8.35,0,zip-postal-code,64037,active
MO - (HOLDEN),9.6,0,zip-postal-code,64040,active
MO - (KEARNEY),8.475,0,zip-postal-code,64048,active
MO - (INDEPENDENCE),9.225,0,zip-postal-code,64050,active
MO - (INDEPENDENCE),9.225,0,zip-postal-code,64051,active
MO - (INDEPENDNCE 23 STR CID SP),9.225,0,zip-postal-code,64052,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64053,active
MO - (INDEPENDENCE),8.225,0,zip-postal-code,64054,active
MO - (INDEPENDENCE CRAKERNECK CENTER COMMUNITY IMPROVEMENT DISTRICT SP),9.35,0,zip-postal-code,64055,active
MO - (INDEPENDENCE),9.225,0,zip-postal-code,64056,active
MO - (INDEPENDENCE EVENT CTR SP),9.35,0,zip-postal-code,64057,active
MO - (INDEPENDENCE),8.225,0,zip-postal-code,64058,active
MO - (KEARNEY SHOPPES CID SP),9.475,0,zip-postal-code,64060,active
MO - (KINGSVILLE),8.6,0,zip-postal-code,64061,active
MO - (LAWSON),8.725,0,zip-postal-code,64062,active
MO - (LEES SUMMIT DOWNTOWN CID SP),8.85,0,zip-postal-code,64063,active
MO - (INDEPENDENCE EVENT CTR SP),9.225,0,zip-postal-code,64064,active
MO - (UNITY VILLAGE),7.85,0,zip-postal-code,64065,active
MO - (LEVASY),6.6,0,zip-postal-code,64066,active
MO - (LEXINGTON),8.35,0,zip-postal-code,64067,active
MO - (LIBERTY COMMONS TDD TR),10.85,0,zip-postal-code,64068,active
MO - (LIBERTY),8.85,0,zip-postal-code,64069,active
MO - (LONE JACK),8.1,0,zip-postal-code,64070,active
MO - (MAYVIEW),7.35,0,zip-postal-code,64071,active
MO - (MISSOURI CITY),6.475,0,zip-postal-code,64072,active
MO - (MOSBY),6.975,0,zip-postal-code,64073,active
MO - (OAK GROVE),8.85,0,zip-postal-code,64074,active
MO - (OAK GROVE BRIDGEWOOD SP),9.6,0,zip-postal-code,64075,active
MO - (ODESSA),8.35,0,zip-postal-code,64076,active
MO - (ORRICK),9.225,0,zip-postal-code,64077,active
MO - (PECULIAR 211TH ST CID SP),9.85,0,zip-postal-code,64078,active
MO - (PLATTE CTY VALLEY PLZA TL),8.975,0,zip-postal-code,64079,active
MO - (PLEASANT HILL),9.1,0,zip-postal-code,64080,active
MO - (LEES SUMMIT NEW LONGVW TL),9.85,0,zip-postal-code,64081,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64082,active
MO - (RAYMORE FOXWOOD VIL CD SP),9.6,0,zip-postal-code,64083,active
MO - (RAY COUNTY AMBULANCE DIST),7.225,0,zip-postal-code,64084,active
MO - (HENRIETTA),9.225,0,zip-postal-code,64085,active
MO - (LAKE LOTAWANA CID SP),9.6,0,zip-postal-code,64086,active
MO - (LEVASY),6.6,0,zip-postal-code,64088,active
MO - (SMITHVILLE),9.475,0,zip-postal-code,64089,active
MO - (STRASBURG),7.35,0,zip-postal-code,64090,active
MO - (PLATTE),5.6,0,zip-postal-code,64092,active
MO - (WARRENBURG HAWTHOR TDD TL),9.475,0,zip-postal-code,64093,active
MO - (WAVERLY),9.35,0,zip-postal-code,64096,active
MO - (LAFAYETTE),5.85,0,zip-postal-code,64097,active
MO - (WESTON),7.975,0,zip-postal-code,64098,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64101,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64102,active
MO - (KANSAS CITY 1200 MAIN TL),11.85,0,zip-postal-code,64105,active
MO - (KANSAS CITY 1200 MAIN TL),11.85,0,zip-postal-code,64106,active
MO - (KANSAS CITY MISSOURI PID 4 SP),10.85,0,zip-postal-code,64108,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64109,active
MO - (KANSAS CITY TROOST AVENUE COMMUNITY IMPROVEMENT DISTRICT SP),10.35,0,zip-postal-code,64110,active
MO - (KANSAS CITY),10.85,0,zip-postal-code,64111,active
MO - (KANSAS CITY 51ST AND OAK CID SP),10.85,0,zip-postal-code,64112,active
MO - (KANSAS CITY WALDO CID SP),9.35,0,zip-postal-code,64113,active
MO - (KANSAS CITY WALDO CID SP),10.35,0,zip-postal-code,64114,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64116,active
MO - (KANSAS CITY),8.725,0,zip-postal-code,64117,active
MO - (GLADSTONE),10.475,0,zip-postal-code,64118,active
MO - (KANSAS CITY),9.725,0,zip-postal-code,64119,active
MO - (KANSAS CITY MISSOURI DISTRICT 1 PID SP),10.85,0,zip-postal-code,64120,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64121,active
MO - (KANSAS CITY INDEPENDENCE AVENUE COMMUNITY IMPROVEMENT DISTRICT SP),9.85,0,zip-postal-code,64123,active
MO - (KANSAS CITY INDEPENDENCE AVENUE COMMUNITY IMPROVEMENT DISTRICT SP),9.85,0,zip-postal-code,64124,active
MO - (KANSAS CITY INDEPENDENCE AVENUE COMMUNITY IMPROVEMENT DISTRICT SP),9.85,0,zip-postal-code,64125,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64126,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64127,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64128,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64129,active
MO - (KANSAS CTY SHOP ON BLU SP),9.85,0,zip-postal-code,64130,active
MO - (KANSAS CITY RED BRIDGE SHOPPING CENTER CID SP),9.85,0,zip-postal-code,64131,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64132,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64133,active
MO - (KANSAS CITY & LEES SUMMIT 470 WESTERN GATEWAY TDD),9.85,0,zip-postal-code,64134,active
MO - (INDEPENDENCE NOLAND ROAD CID SP),8.975,0,zip-postal-code,64136,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64137,active
MO - (KANSAS CITY & LEES SUMMIT 470 WESTERN GATEWAY TDD),9.85,0,zip-postal-code,64138,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64139,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64141,active
MO - (KANSAS CITY),8.725,0,zip-postal-code,64144,active
MO - (KANSAS CITY M150 MART TL),10.35,0,zip-postal-code,64145,active
MO - (KC/MARTIN CITY CID),9.35,0,zip-postal-code,64146,active
MO - (KANSAS CITY),9.1,0,zip-postal-code,64147,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64148,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64149,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64150,active
MO - (KANSAS CITY EDGEWOOD FARMS CID SP),9.85,0,zip-postal-code,64151,active
MO - (PARKVILLE COMMONS TDD TL),9.6,0,zip-postal-code,64152,active
MO - (KANSAS CITY TIFFANY LANDING CID SP),9.85,0,zip-postal-code,64153,active
MO - (KANSAS CITY INTERNATIONAL AIRPORT),9.85,0,zip-postal-code,64154,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64155,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64156,active
MO - (KANSAS CITY),9.725,0,zip-postal-code,64157,active
MO - (KANSAS CITY VILLAGES CID SP),9.725,0,zip-postal-code,64158,active
MO - (KANSAS CITY 210 HWY TD TL),10.725,0,zip-postal-code,64161,active
MO - (RANDOLPH),6.975,0,zip-postal-code,64162,active
MO - (KANSAS CITY),9.85,0,zip-postal-code,64163,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64164,active
MO - (KANSAS CITY),8.725,0,zip-postal-code,64165,active
MO - (KANSAS CITY),8.725,0,zip-postal-code,64166,active
MO - (KANSAS CITY),8.725,0,zip-postal-code,64167,active
MO - (RIVERSIDE),7.1,0,zip-postal-code,64168,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64170,active
MO - (KANSAS CITY BROADWAY AREA CID SP),10.85,0,zip-postal-code,64171,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64179,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64180,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64184,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64187,active
MO - (GLADSTONE),8.475,0,zip-postal-code,64188,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64190,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64191,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64195,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64196,active
MO - (KANSAS CITY),8.85,0,zip-postal-code,64197,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64198,active
MO - (KANSAS CITY DOWNTOWN STREETCAR CID),9.85,0,zip-postal-code,64199,active
MO - (BUCHANAN CO TRI COUNTY AMBULANCE DISTRICT SP),6.325,0,zip-postal-code,64401,active
MO - (ALBANY),7.725,0,zip-postal-code,64402,active
MO - (ALLENDALE),7.6,0,zip-postal-code,64420,active
MO - (HOLT),6.725,0,zip-postal-code,64421,active
MO - (DEKALB),6.225,0,zip-postal-code,64422,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64423,active
MO - (BETHANY),7.85,0,zip-postal-code,64424,active
MO - (HARRISON),5.475,0,zip-postal-code,64426,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64427,active
MO - (ATCHISON),6.475,0,zip-postal-code,64428,active
MO - (CAMERON),10.975,0,zip-postal-code,64429,active
MO - (CLARKSDALE),7.225,0,zip-postal-code,64430,active
MO - (NODAWAY),6.225,0,zip-postal-code,64431,active
MO - (NODAWAY),6.225,0,zip-postal-code,64432,active
MO - (NODAWAY),6.225,0,zip-postal-code,64433,active
MO - (NODAWAY),6.225,0,zip-postal-code,64434,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64436,active
MO - (CRAIG),7.725,0,zip-postal-code,64437,active
MO - (GENTRY),5.725,0,zip-postal-code,64438,active
MO - (DEARBORN),7.1,0,zip-postal-code,64439,active
MO - (BUCHANAN),5.825,0,zip-postal-code,64440,active
MO - (WORTH),6.6,0,zip-postal-code,64441,active
MO - (EAGLEVILLE),7.35,0,zip-postal-code,64442,active
MO - (EASTON),6.825,0,zip-postal-code,64443,active
MO - (EDGERTON),7.1,0,zip-postal-code,64444,active
MO - (ATCHISON),6.475,0,zip-postal-code,64445,active
MO - (FAIRFAX),8.475,0,zip-postal-code,64446,active
MO - (BUCHANAN),5.825,0,zip-postal-code,64448,active
MO - (HOLT),6.725,0,zip-postal-code,64449,active
MO - (FOREST CITY),7.725,0,zip-postal-code,64451,active
MO - (GENTRY),5.725,0,zip-postal-code,64453,active
MO - (GOWER),8.575,0,zip-postal-code,64454,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64455,active
MO - (GRANT CITY),9.1,0,zip-postal-code,64456,active
MO - (NODAWAY),6.225,0,zip-postal-code,64457,active
MO - (WORTH),6.6,0,zip-postal-code,64458,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64459,active
MO - (HOPKINS),7.225,0,zip-postal-code,64461,active
MO - (KING CITY),7.225,0,zip-postal-code,64463,active
MO - (LATHROP),8.725,0,zip-postal-code,64465,active
MO - (MAITLAND),7.725,0,zip-postal-code,64466,active
MO - (HARRISON),5.475,0,zip-postal-code,64467,active
MO - (MARYVILLE MARY MART CID SP),9.725,0,zip-postal-code,64468,active
MO - (MAYSVILLE),7.975,0,zip-postal-code,64469,active
MO - (MOUND CITY),8.225,0,zip-postal-code,64470,active
MO - (NEW HAMPTON),6.475,0,zip-postal-code,64471,active
MO - (OREGON),7.725,0,zip-postal-code,64473,active
MO - (CAMERON),9.975,0,zip-postal-code,64474,active
MO - (WORTH),6.6,0,zip-postal-code,64475,active
MO - (NODAWAY),6.225,0,zip-postal-code,64476,active
MO - (PLATTSBURG),8.225,0,zip-postal-code,64477,active
MO - (NODAWAY),6.225,0,zip-postal-code,64479,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64480,active
MO - (RIDGEWAY),7.725,0,zip-postal-code,64481,active
MO - (ROCK PORT),8.725,0,zip-postal-code,64482,active
MO - (ANDREW CO AMB SP),6.425,0,zip-postal-code,64483,active
MO - (BUCHANAN),5.825,0,zip-postal-code,64484,active
MO - (SAVANNAH),8.925,0,zip-postal-code,64485,active
MO - (WORTH),6.6,0,zip-postal-code,64486,active
MO - (SKIDMORE),7.725,0,zip-postal-code,64487,active
MO - (STANBERRY),7.225,0,zip-postal-code,64489,active
MO - (STEWARTSVILLE),8.6,0,zip-postal-code,64490,active
MO - (TARKIO),8.475,0,zip-postal-code,64491,active
MO - (TRIMBLE),7.725,0,zip-postal-code,64492,active
MO - (CLINTON CO CAMERON AMBULANCE DISTRICT SP),6.225,0,zip-postal-code,64493,active
MO - (UNION STAR),7.225,0,zip-postal-code,64494,active
MO - (ATCHISON),6.475,0,zip-postal-code,64496,active
MO - (DEKALB CO CAMERON AMBULANCE DISTRICT SP),6.725,0,zip-postal-code,64497,active
MO - (ATCHISON),6.475,0,zip-postal-code,64498,active
MO - (WORTH),6.6,0,zip-postal-code,64499,active
MO - (SAINT JOSEPH GATEWAY TL),10.7,0,zip-postal-code,64501,active
MO - (SAINT JOSEPH DOWNTOWN CID SP),9.7,0,zip-postal-code,64502,active
MO - (SAINT JOSEPH THE COMMONS COMMUNITY IMPROVEMENT DISTRICT SP),10.2,0,zip-postal-code,64503,active
MO - (ST. JOSEPH),9.2,0,zip-postal-code,64504,active
MO - (SAINT JOSEPH TUSCANY VILLAGE PROJECT 1 CID SP),10.2,0,zip-postal-code,64505,active
MO - (SAINT JOSEPH COOK CROSSINGS CID SP),10.2,0,zip-postal-code,64506,active
MO - (ST. JOSEPH),9.2,0,zip-postal-code,64507,active
MO - (ST. JOSEPH),9.2,0,zip-postal-code,64508,active
MO - (CHILLICOTHE STONEYBROO SP),8.975,0,zip-postal-code,64601,active
MO - (DAVIESS),6.225,0,zip-postal-code,64620,active
MO - (CARROLL),6.225,0,zip-postal-code,64622,active
MO - (CARROLL),6.225,0,zip-postal-code,64623,active
MO - (BRAYMER),7.725,0,zip-postal-code,64624,active
MO - (BRECKENRIDGE),7.725,0,zip-postal-code,64625,active
MO - (BROOKFIELD),8.725,0,zip-postal-code,64628,active
MO - (BROWNING),8.975,0,zip-postal-code,64630,active
MO - (BUCKLIN),7.475,0,zip-postal-code,64631,active
MO - (MERCER),6.975,0,zip-postal-code,64632,active
MO - (CARROLLTON),8.975,0,zip-postal-code,64633,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64635,active
MO - (COFFEY),6.725,0,zip-postal-code,64636,active
MO - (RAY COUNTY AMBULANCE DIST),7.225,0,zip-postal-code,64637,active
MO - (CARROLL),6.225,0,zip-postal-code,64638,active
MO - (CARROLL),6.225,0,zip-postal-code,64639,active
MO - (GALLATIN),8.1,0,zip-postal-code,64640,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64641,active
MO - (GILMAN CITY),7.475,0,zip-postal-code,64642,active
MO - (HALE),8.225,0,zip-postal-code,64643,active
MO - (HAMILTON),8.725,0,zip-postal-code,64644,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64645,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64646,active
MO - (NOEL T ADAMS AMBULANCE DISTRICT),6.725,0,zip-postal-code,64647,active
MO - (JAMESPORT),7.725,0,zip-postal-code,64648,active
MO - (KIDDER),7.725,0,zip-postal-code,64649,active
MO - (CALDWELL),6.725,0,zip-postal-code,64650,active
MO - (LACLEDE),7.475,0,zip-postal-code,64651,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64652,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64653,active
MO - (LOCK SPRINGS),6.225,0,zip-postal-code,64654,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64655,active
MO - (LIVINGSTON),5.475,0,zip-postal-code,64656,active
MO - (NOEL T ADAMS AMBULANCE DISTRICT),6.725,0,zip-postal-code,64657,active
MO - (MARCELINE),8.975,0,zip-postal-code,64658,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64659,active
MO - (MENDON),7.1,0,zip-postal-code,64660,active
MO - (MERCER),7.975,0,zip-postal-code,64661,active
MO - (LIVINGSTON),5.475,0,zip-postal-code,64664,active
MO - (SULLIVAN),6.975,0,zip-postal-code,64667,active
MO - (NORBORNE),7.725,0,zip-postal-code,64668,active
MO - (PATTONSBURG),7.725,0,zip-postal-code,64670,active
MO - (POLO),8.225,0,zip-postal-code,64671,active
MO - (PUTNAM),6.725,0,zip-postal-code,64672,active
MO - (PRINCETON),8.475,0,zip-postal-code,64673,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64674,active
MO - (CHARITON),6.1,0,zip-postal-code,64676,active
MO - (MERCER),6.975,0,zip-postal-code,64679,active
MO - (CARROLL),6.225,0,zip-postal-code,64680,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64681,active
MO - (CARROLL),6.225,0,zip-postal-code,64682,active
MO - (TRENTON),8.35,0,zip-postal-code,64683,active
MO - (LIVINGSTON),5.475,0,zip-postal-code,64686,active
MO - (LINN COUNTY AMBULANCE DISTRICT),6.475,0,zip-postal-code,64688,active
MO - (DEKALB CO CAMERON AMBULANCE DISTRICT SP),6.725,0,zip-postal-code,64689,active
MO - (HARRISONVILLE BROOKHART TDD TL),9.225,0,zip-postal-code,64701,active
MO - (ADRIAN),7.975,0,zip-postal-code,64720,active
MO - (BATES),5.225,0,zip-postal-code,64722,active
MO - (AMSTERDAM),6.225,0,zip-postal-code,64723,active
MO - (APPLETON CITY),7.1,0,zip-postal-code,64724,active
MO - (ARCHIE),7.85,0,zip-postal-code,64725,active
MO - (JOHNSON),7.1,0,zip-postal-code,64726,active
MO - (BARTON COUNTY AMBULANCE DISTRICT),5.725,0,zip-postal-code,64728,active
MO - (BUTLER),8.85,0,zip-postal-code,64730,active
MO - (CHILHOWEE),8.1,0,zip-postal-code,64733,active
MO - (CLEVELAND),7.85,0,zip-postal-code,64734,active
MO - (CLINTON),8.175,0,zip-postal-code,64735,active
MO - (COLLINS),5.6,0,zip-postal-code,64738,active
MO - (CREIGHTON),6.85,0,zip-postal-code,64739,active
MO - (DEEPWATER),7.925,0,zip-postal-code,64740,active
MO - (VERNON),5.225,0,zip-postal-code,64741,active
MO - (DREXEL),8.35,0,zip-postal-code,64742,active
MO - (EAST LYNNE),7.35,0,zip-postal-code,64743,active
MO - (EL DORADO SPRINGS),8.475,0,zip-postal-code,64744,active
MO - (BATES),5.225,0,zip-postal-code,64745,active
MO - (FREEMAN),6.85,0,zip-postal-code,64746,active
MO - (GARDEN CITY),7.85,0,zip-postal-code,64747,active
MO - (GOLDEN CITY),7.6,0,zip-postal-code,64748,active
MO - (VERNON),5.225,0,zip-postal-code,64750,active
MO - (HUME),6.475,0,zip-postal-code,64752,active
MO - (JASPER),7.6,0,zip-postal-code,64755,active
MO - (JERICO SPRINGS),6.475,0,zip-postal-code,64756,active
MO - (LAMAR),8.225,0,zip-postal-code,64759,active
MO - (LEETON),9.1,0,zip-postal-code,64761,active
MO - (LIBERAL),6.725,0,zip-postal-code,64762,active
MO - (LOWRY CITY),6.975,0,zip-postal-code,64763,active
MO - (METZ),5.225,0,zip-postal-code,64765,active
MO - (LAMAR),8.225,0,zip-postal-code,64766,active
MO - (VERNON),5.225,0,zip-postal-code,64767,active
MO - (MINDENMINES),6.725,0,zip-postal-code,64769,active
MO - (MONTROSE),7.925,0,zip-postal-code,64770,active
MO - (VERNON),5.225,0,zip-postal-code,64771,active
MO - (NEVADA),8.225,0,zip-postal-code,64772,active
MO - (OSCEOLA),7.6,0,zip-postal-code,64776,active
MO - (VERNON),5.225,0,zip-postal-code,64778,active
MO - (RICH HILL),8.475,0,zip-postal-code,64779,active
MO - (ROCKVILLE),6.225,0,zip-postal-code,64780,active
MO - (ROSCOE),4.725,0,zip-postal-code,64781,active
MO - (VERNON),5.225,0,zip-postal-code,64783,active
MO - (SHELDON),6.725,0,zip-postal-code,64784,active
MO - (URICH),8.175,0,zip-postal-code,64788,active
MO - (VERNON),5.225,0,zip-postal-code,64790,active
MO - (JOPLIN NORTHPARK LANE CID SP),9.725,0,zip-postal-code,64801,active
MO - (JOPLIN),8.725,0,zip-postal-code,64802,active
MO - (JOPLIN),8.725,0,zip-postal-code,64803,active
MO - (JOPLIN HOPE VALLEY CID SP),9.975,0,zip-postal-code,64804,active
MO - (ALBA),6.6,0,zip-postal-code,64830,active
MO - (LANAGAN),8.225,0,zip-postal-code,64831,active
MO - (ASBURY),6.6,0,zip-postal-code,64832,active
MO - (AVILLA),5.6,0,zip-postal-code,64833,active
MO - (CARL JUNCTION),8.6,0,zip-postal-code,64834,active
MO - (CARTERVILLE),7.6,0,zip-postal-code,64835,active
MO - (CARTHAGE PEACHTREE CID SP),9.35,0,zip-postal-code,64836,active
MO - (DIAMOND),8.35,0,zip-postal-code,64840,active
MO - (DUENWEG),7.35,0,zip-postal-code,64841,active
MO - (FAIRVIEW),6.85,0,zip-postal-code,64842,active
MO - (GOODMAN),7.725,0,zip-postal-code,64843,active
MO - (GRANBY),8.475,0,zip-postal-code,64844,active
